crawl_date,source,url,alt_text,url_text
2.02E+13,http://www.breezejmu.org/life/student-artists-showcase-their-various-perceptions-of-lent/article_88d139e4-d59d-11e5-9e21-53d32de65f18.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/b8/5b8f639c-d5c1-11e5-888c-c779540fdbda/56c4eca69b4c3.image.jpg,Exploring Lent in Black and White,breezejmu
2.02E+13,http://www.breezejmu.org/sports/coach-frias-ready-to-take-jmu-to-league-championship/article_661ff28e-a4d8-11e3-a959-0017a43b2370.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/b9/5b95e566-a4c5-11e3-abba-0017a43b2370/5317bfb2529e4.image.jpg,Coach Ta’ Frias,breezejmu
2.02E+13,https://www.breezejmu.org/sports/should-jmu-be-bowl-bound-part-i-ads-commissioners-split-on-fbs-transition-rules/article_874b2c62-85f2-11ed-890b-4331a0971624.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/ba/5ba58124-8639-11ed-ad04-fb39eb32e9ec/63ab77b4b0784.image.png,ulm12/27,breezejmu
2.02E+13,https://www.breezejmu.org/culture/jmu-professor-creates-art-series-on-faking/article_9a096a90-05ea-11e8-a2b8-3ba4d944197b.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/be/5befbbac-0706-11e8-b359-8b6143d6c1ed/5a729414d1b6f.image.jpg,Gondolier,breezejmu
2.02E+13,https://www.breezejmu.org/culture/best-worst-looks-of-the-met-gala/article_16302bac-1651-11ec-b90b-3fe58dd55757.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/c0/5c01f81a-1663-11ec-a6d9-3fdfed723e85/614257364630c.image.jpg,kim kardashian,breezejmu
2.02E+13,http://www.breezejmu.org/sports/jmu-women-s-basketball-beats-college-of-charleston-on-senior/article_40b75094-ff4f-11e6-9518-af1f8e9d21a3.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/c7/5c7228f4-ff4f-11e6-9a63-5bc79a4294b5/58b823d06879e.image.jpg,Precious Hall vs. College of Charleston,breezejmu
2.02E+13,https://www.breezejmu.org/sports/jmu-baseball-gets-a-new-look-at-veteran-s-memorial-park/article_d8b17922-3d74-11ea-9a4a-1340b55d7c33.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/c8/5c85af2e-3e16-11ea-a757-7fda1579121d/5e29f39311bc1.image.png,BaseballTurf,breezejmu
2.02E+13,https://www.breezejmu.org/news/friends-remember-grieve-grad-megan-gruneisen/article_82fda5d8-2e5b-11e4-b93a-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/c8/5c8be62a-2e48-11e4-ba91-001a4bcf6878/53fe74894f257.image.jpg,Megan Gruneisen ('14),breezejmu
2.02E+13,https://www.breezejmu.org/news/small-electrical-fire-in-carrier-forces-students-to-evacuate/article_2429bf4c-1882-11e2-a7f4-0019bb30f31a.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/cf/5cfad986-1888-11e2-b7db-0019bb30f31a/507ef92b89d65.image.jpg,Carrier Library,breezejmu
2.02E+13,https://www.breezejmu.org/multimedia/photos/jmu-womens-soccer-falls-to-hofstra-2-1/collection_00729066-248e-11ec-8d72-b70ee800e6d9.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/d3/5d3d2292-24a8-11ec-ab76-fbf987158986/615a47efde794.image.jpg,DSC 7788-2,breezejmu
2.02E+13,http://www.breezejmu.org/sports/late-comeback-not-enough/article_0a414d92-18ba-11e2-a335-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/db/5dba7bb0-18ba-11e2-b4ce-001a4bcf6878/507f4d0a45df6.image.jpg,Volleyball,breezejmu
2.02E+13,http://www.breezejmu.org/sports/cross_country/cross-country-wins-second-caa-championship-in-a-row/article_6597cc38-0359-11e1-938d-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/e7/5e79f3b8-0359-11e1-b129-001a4bcf6878/4eadef38f2c91.image.jpg,Cross Country,breezejmu
2.02E+13,http://www.breezejmu.org/sports/cross_country/cross-country-finishes-in-top/article_61812d30-0e60-11e1-a282-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/eb/5ebb35e6-0e60-11e1-afd2-001a4bcf6878/4ec06f6ea8a57.image.jpg,Cross-country finishes in top 10,breezejmu
2.02E+13,http://www.breezejmu.org/news/planetarium-offers-community-vibrant-look-at-the-night-sky/article_2c2f1452-2e57-11e4-8ce3-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/f1/5f106f92-2e48-11e4-a27c-001a4bcf6878/53fe748d85b19.image.jpg,Meteorite showcase,breezejmu
2.02E+13,https://www.breezejmu.org/news/adam-murray-steps-down-from-dean-position-still-employed/article_bfa3e4ac-18e0-11e8-916c-6f471709a54a.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/f8/5f807d78-18e1-11e8-91f6-ef0d00196119/51364074b49fa.image.jpg,Carrier Library,breezejmu
2.02E+13,https://www.breezejmu.org/life/infinity-and-beyond-student-s-clothing-line-takes-flight/article_1ff3f380-0990-11e7-b95e-bb80a25e816f.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/fb/5fb86808-09c1-11e7-83f8-67985610ef57/58c9a9abbdd1b.image.jpg,95 to Infinity models,breezejmu
2.02E+13,http://www.breezejmu.org/news/isat-grant-to-benefit-local-high-school-students/article_5076877e-7b67-11e5-aead-43563572ba52.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/5/ff/5ff09ff2-7b3d-11e5-9712-f7e09ad5f823/562d1083bf657.image.jpg,Stephanie Stockwell,breezejmu
2.02E+13,http://www.breezejmu.org/sports/jmu-falls-short-to-hofstra-in-caa-championship/article_c6f558a4-f5d3-11e4-963e-b7e079bf4948.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/03/6033c7b6-f5d5-11e4-8dbf-f344f6ae0052/554d3f87399ea.image.jpg,Hofstra celebrates,breezejmu
2.02E+13,https://www.breezejmu.org/special_sections/inauguration/inauguration-week/collection_3b7c001e-8c32-11e2-86fc-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/04/604f9a40-8c41-11e2-a455-0019bb30f31a/51411f2f20f38.image.jpg,Inauguration Ice Cream Social,breezejmu
2.02E+13,https://www.breezejmu.org/sports/kenny-brooks-takes-head-coaching-job-at-virginia-tech/article_17906fd6-f4e5-11e5-bccd-83ce42812688.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/06/606baade-f4f6-11e5-af97-bfd0daa02b27/56f9488323651.image.jpg,Kenny Brooks,breezejmu
2.02E+13,https://www.breezejmu.org/life/tide-brings-new-art-wave/article_d72c8b10-a737-11e4-afe2-dff0978de49e.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/07/6072f4b2-a766-11e4-ad96-5f322cc7ef0e/54c9a7ff849be.image.jpg,Gabe Giacalone,breezejmu
2.02E+13,https://www.breezejmu.org/life/fashion/best-dressed-at-the-grammy-awards/article_af705f2e-f2f9-11e6-923d-2b47502bd6ea.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/07/607d67bc-f2fa-11e6-bab0-7fd06fa775b0/58a3734048752.image.png,Kat Graham at Sunday's Grammys,breezejmu
2.02E+13,https://www.breezejmu.org/life/jmu-student-drops-mixtape/article_70699350-f91b-11e5-bf7c-1b2487834c05.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/0c/60c0ff54-f69d-11e5-be7a-233078615064/56fc0dadca07a.image.jpg,Zaren Balisi's mixtape,breezejmu
2.02E+13,http://www.breezejmu.org/life/uncovering-the-mask-jmu-s-new-cosplay-guild/article_a1a8d892-ca98-11e5-8c1f-5b2e421ef12f.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/0e/60e6f030-ca9f-11e5-8954-c76b8f6beeb1/56b23f2ddd12d.image.jpg,Matt Perkins,breezejmu
2.02E+13,https://www.breezejmu.org/culture/alley-cat-tattoo-and-body-piercing-celebrates-20-years/article_7a725522-26ff-11ec-9cb1-4bd71ef5dca0.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/13/61356a4e-2700-11ec-b2f4-df3fafdbd6f1/615e369895741.image.jpg,DSC 8822,breezejmu
2.02E+13,https://www.breezejmu.org/news/bench-for-breasts-raises-money-for-breast-cancer-research/article_e3e256fc-c2f8-11e7-a99c-1f220be8cf57.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/2b/62bfedb8-c2f9-11e7-847b-8f2aab6a7315/5a0068ceedcc1.image.jpg,Bench2,breezejmu
2.02E+13,http://www.breezejmu.org/sports/dukes-out-of-fcs-playoffs-with-loss-to-north-dakota/article_6b55e49a-1ef0-11e1-b991-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/2d/62d1bc68-1ef0-11e1-9d71-001a4bcf6878/4edc38ffa690d.image.jpg,JMU loses to NDSU,breezejmu
2.02E+13,https://www.breezejmu.org/news/double-duke-carole-nash-makes-her-mark-at-jmu/article_96882586-9f1e-11e4-99ca-3f431ba22f1d.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/2e/62e8d8d4-9f22-11e4-bf89-8b7257843263/54bbc9f47dee0.image.jpg,Dr. Nash,breezejmu
2.02E+13,https://www.breezejmu.org/multimedia/president-jon-alger-s-listening-tour/collection_273ec730-e895-11e1-a39b-0019bb30f31a.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/32/632b7c2c-e898-11e1-b881-0019bb30f31a/502e8c4e73f63.image.jpg,President Jon Alger's Listening Tour,breezejmu
2.02E+13,https://www.breezejmu.org/culture/madison-orientation-adventure-trips/article_74ccfbb0-963d-11e7-a24a-f3d7be0db7f8.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/34/634bcfea-963f-11e7-8cc2-c36285648c2c/59b55eea561e7.image.jpg,MOAT students,breezejmu
2.02E+13,https://www.breezejmu.org/news/jmu-community-evaluates-the-university-s-holiday-calendar/article_f027c210-cc9b-11e7-8535-6749677aced6.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/38/6381965e-cc9d-11e7-a929-4ff7ec44732c/5109d0907267e.image.jpg,Break,breezejmu
2.02E+13,https://www.breezejmu.org/news/newly-renovated-duke-hall-will-house-art-school/article_20dba24e-39fe-11e3-98ac-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/38/638e92ae-39fe-11e3-90f0-001a4bcf6878/52649b3a94d48.image.jpg,Duke Hall,breezejmu
2.02E+13,https://www.breezejmu.org/opinion/u-s-military-funding-must-be-cut/article_4b2788a0-41fb-11e4-ae39-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/39/639a7a4a-41ed-11e4-8222-001a4bcf6878/541f69d833be2.image.jpg,U.S. funding for Iraq War,breezejmu
2.02E+13,https://www.breezejmu.org/sports/classic-games-at-the-convo-jmu-basketball-makes-statements/article_b7bd9c52-f848-11ea-b8fb-5711a3a61ce9.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/41/641aa912-f859-11ea-90aa-e78d9a4dc93d/5f62726c558e3.image.png,JMU MBB vs. Auburn cop1,breezejmu
2.02E+13,https://www.breezejmu.org/madison101/8-professors-who-dress-the-part-at-jmu/article_68a439a4-6c3b-11e9-8229-1754c5e993f4.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/43/643d15f4-70c6-11e9-be4d-3334345de899/5cd17e93ded13.image.jpg,Rebecca Silberman,breezejmu
2.02E+13,http://www.breezejmu.org/sports/jmu-men-s-basketball-assistant-coach-mike-deane-set-to/article_aca2be3a-13d4-11e7-80a9-db0c4dab58e3.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/44/644b6dca-5acf-11e2-bc01-001a4bcf6878/50ee2ad1c821b.image.jpg,Mike Deane,breezejmu
2.02E+13,http://www.breezejmu.org/news/police-chase-vehicle-down-south-main-street-suspect-in-custody/article_a4413d00-2555-11e3-97a6-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/46/6463dd6e-2550-11e3-bf44-0019bb30f31a/5241e9605058b.image.jpg,Police chase,breezejmu
2.02E+13,https://www.breezejmu.org/news/green-valley-book-fair-hosts-holiday-open-house/article_9ef24c52-dd45-11e7-b86c-27c3ec9c2b4a.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/46/64676214-dd47-11e7-82eb-a3900817fa41/5251f21d003b5.image.jpg,Green Valley Book Fair (copy),breezejmu
2.02E+13,https://www.breezejmu.org/life/jmu-alumni-create-documentary-the-rebound/article_6d79280c-a156-11e6-8ae8-83ca86dc9b2d.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/48/648c84a8-a144-11e6-ac9c-9fca00ff98aa/581a5c53c7da3.image.png,Rebound,breezejmu
2.02E+13,https://www.breezejmu.org/news/first-recipients-of-alison-parker-scholarship-discuss-honoring-her-legacy/article_d9a042ca-01c1-11e6-a863-378e396c8a01.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/4c/64cbdf86-01a8-11e6-886c-3b7cf1e97870/570e949fd4c71.image.jpg,"SMAD scholarship recipient, Kathryn Potter",breezejmu
2.02E+13,https://www.breezejmu.org/news/saferides-in-need-of-funding-to-cover-operational-expenses/article_c948e99e-a8b5-11e7-8a53-97d5348e6640.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/54/654af02c-a964-11e7-b36d-cf8dda03daba/59d57d27e5498.image.jpg,SafeRides,breezejmu
2.02E+13,https://www.breezejmu.org/news/police-chase-vehicle-down-south-main-street-suspect-in-custody/article_a4413d00-2555-11e3-97a6-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/55/6555b292-2550-11e3-aa82-0019bb30f31a/5241e961dca8b.image.jpg,Police chase,breezejmu
2.02E+13,http://www.breezejmu.org/news/students-flood-festival-lawn-for-pediatric-cancer/article_385e6258-2bd5-11e3-bbb4-0019bb30f31a.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/55/655cc468-2bd3-11e3-8c3d-0019bb30f31a/524cd624f38b1.image.jpg,Flood Festival,breezejmu
2.02E+13,http://www.breezejmu.org/news/harrisonburg-parks-close-for-the-winter/article_afae61d2-be43-11e7-a692-8bb24a44d7d8.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/5a/65aba6f6-be45-11e7-9e05-7799b206b359/5051365e48ba5.image.jpg,Parks closing,breezejmu
2.02E+13,https://www.breezejmu.org/news/the-man-behind-the-mural/article_d4e27f84-3b08-11e6-bb2d-ffbd80eaba53.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/5f/65f4b176-3b0a-11e6-b038-67460d565425/576eda8768f27.image.png,Mural 1,breezejmu
2.02E+13,http://www.breezejmu.org/news/wildfire-rages-through-shenandoah-national-park/article_3b9cb208-075b-11e6-b29e-5f83179e9a1b.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/60/660862b8-0764-11e6-ba46-eba21eeca76a/5718338729379.image.jpg,Shenandoah wildfire,breezejmu
2.02E+13,https://www.breezejmu.org/multimedia/jmu-football-takes-postseason-opener-against-delaware/collection_403b2224-f045-11e8-890f-fb9db37738cd.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/60/660d3924-f045-11e8-a085-d75c48e044c6/5bf9e6950b02e.image.jpg,Mike Houston,breezejmu
2.02E+13,https://www.breezejmu.org/culture/jmu-alumna-self-publishes-debut-novel/article_9221ecde-640f-11e8-9532-73f41f4d49ee.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/62/662318fa-6410-11e8-9c80-67022b17d53a/5b0eac1f14c8f.image.jpg,shalini dua,breezejmu
2.02E+13,https://www.breezejmu.org/news/jmu-professor-reflects-on-experiences-in-the-gal-pagos-islands/article_97233bc0-fef3-11e6-871c-b3179b02a411.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/66/66604f74-feb1-11e6-9240-d3befa4aeff0/58b71a6831ce9.image.jpg,Seed professor,breezejmu
2.02E+13,https://www.breezejmu.org/opinion/women-who-choose-not-to-wear-a-hijab-should-still/article_d2c3cfa8-6ac7-11e5-9ef1-e70dd4724294.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/6e/66ee11f2-6ad7-11e5-9dbd-d7da89c4d146/56118d7c343b7.image.jpg,pull quote,breezejmu
2.02E+13,https://www.breezejmu.org/sports/mens-baseball-prepares-to-bounce-back/article_c0dedd14-6b4c-11e2-aa1f-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/70/670f1134-6b45-11e2-bbb9-001a4bcf6878/5109c8db7c908.image.jpg,Men's Baseball,breezejmu
2.02E+13,http://www.breezejmu.org/life/pit-stop-for-a-punch/article_db5d5780-837e-11e6-8fb0-af33d70f4e30.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/74/674d7202-837f-11e6-b1e6-b731aaf904db/57e86a94de0cf.image.jpg,Rice bowls are now at UREC,breezejmu
2.02E+13,https://www.breezejmu.org/sports/soccer-captain-s-skill-runs-in-the-family/article_0f157968-68a1-11e4-8e5e-9f5900d45d1b.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/75/675ae44e-6894-11e4-8088-c717f5d7c58f/546042ec9f143.image.jpg,Sam Lofton,breezejmu
2.02E+13,http://www.breezejmu.org/special_sections/inauguration/inauguration-week/collection_3b7c001e-8c32-11e2-86fc-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/75/675d51ce-8c41-11e2-8862-0019bb30f31a/51411f3aebf34.image.jpg,Community Service,breezejmu
2.02E+13,https://www.breezejmu.org/news/virginia-governor-signs-bill-protecting-student-privacy/article_1d70262a-3ce7-11e8-8df1-eb112b288351.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/7d/67d55944-3cea-11e8-a7f3-431282013383/5accfe9fc483a.image.jpg,Governor Ralph Northam,breezejmu
2.02E+13,http://www.breezejmu.org/life/chelsea-handler-s-new-four-episode-series-is-a-hilarious/article_9d4a5e92-e0eb-11e5-9690-535a31c53c69.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/86/6860a768-e0e1-11e5-829a-0b76b57c067c/56d796e2c7c8a.image.jpg,Chelsea Handler,breezejmu
2.02E+13,https://www.breezejmu.org/jmu-holds-off-hofstra-for-a-back-to-back-win-74-70/collection_5abd3098-6f2c-11eb-a953-671ac69677c7.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/8c/68c6ac8c-6f2c-11eb-a1a3-07e8cd573ee2/6029cd113596d.image.jpg,Hofstra Burgess signal,breezejmu
2.02E+13,https://www.breezejmu.org/news/alums-start-liquid-nitrogen-ice-cream-pop-up-shop/article_dca0dc0c-104f-11e3-a6d1-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/8e/68e9ed58-1045-11e3-a393-001a4bcf6878/521e9b85060e5.image.jpg,Nicecream,breezejmu
2.02E+13,http://www.breezejmu.org/special_sections/off_campus_life/where-s-the-ra-coping-with-roommates-requires-ground-rules/article_33c55602-3027-11e2-b346-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/96/696f0dce-3028-11e2-9726-001a4bcf6878/50a69be3398fe.image.jpg,Coping with roommates,breezejmu
2.02E+13,https://www.breezejmu.org/news/jmu-students-voice-opinions-at-the-annual-march-for-life/article_db3a83b4-fe0b-11e7-b268-df345f35caac.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/98/698c0692-fe0c-11e7-82f7-237680b864ea/5a63854a3ca67.image.jpg,"Students participate in March for Life in Washington, D.C.",breezejmu
2.02E+13,https://www.breezejmu.org/news/alums-start-liquid-nitrogen-ice-cream-pop-up-shop/article_dca0dc0c-104f-11e3-a6d1-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/9c/69cc2b82-1045-11e3-8881-001a4bcf6878/521e9b867b6c9.image.jpg,Nicecream,breezejmu
2.02E+13,https://www.breezejmu.org/opinion/opinion-don-t-burn-your-nikes-over-kaepernick/article_c9aebdfa-ba20-11e8-a778-170b8ad6389d.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/9d/69d45bd2-ba21-11e8-94fe-4354f1a1988f/5b9f1162acdc8.image.jpg,BIZ-WILLIAMS-COLUMN-KAEPERNICK-MI,breezejmu
2.02E+13,https://www.breezejmu.org/life/bella-luna-provides-authentic-wood-fired-pizza-experience/article_ea841f3e-a737-11e4-8af0-7fac136130f7.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/a1/6a14117c-a743-11e4-b377-3befdff44a7a/54c96d573c1f8.image.jpg,Bella Luna,breezejmu
2.02E+13,https://www.breezejmu.org/sports/duke-club-sets-fundraising-record-in/article_fd8752de-d069-11e5-99e5-d7610945a826.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/b8/6b8fa6c0-d040-11e5-a06e-5f5245df7637/56bbb0d890a5f.image.jpg,Duke Club,breezejmu
2.02E+13,http://www.breezejmu.org/sports/giant-killers-jmu-football-s-role-in-fcs-fbs-upsets/article_9d504b02-89e8-11e7-bdc3-379cda13699a.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/be/6be0719a-89e9-11e7-a0ed-ebeac439e96b/59a0aca006605.image.jpg,Drew Dudzik vs. VT,breezejmu
2.02E+13,https://www.breezejmu.org/life/bella-luna-provides-authentic-wood-fired-pizza-experience/article_ea841f3e-a737-11e4-8af0-7fac136130f7.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/c0/6c013fc8-a743-11e4-b155-5fd3f21989fb/54c96d5a74dc7.image.jpg,Bella Luna,breezejmu
2.02E+13,https://www.breezejmu.org/multimedia/photos/sports/jmu-football-secure-the-win-against-william-mary-38-10/collection_0c6a03b4-8f5f-11eb-8e72-0f9c06538897.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/ce/6cebd0b4-8f5f-11eb-9857-17efc6f444cd/605fd28dac98c.image.jpg,DSC 2668,breezejmu
2.02E+13,https://www.breezejmu.org/sports/club-golf-is-swinging-for-success/article_ac535ecc-4f5e-11e4-8bf7-001a4bcf6878.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/d7/6d75b7b2-4f50-11e4-a20e-001a4bcf6878/5435df760b8ab.image.jpg,Club golf practices,breezejmu
2.02E+13,http://www.breezejmu.org/sports/women-s-golf-coach-gooden-set-to-retire/article_6a9c7a8e-c5db-11e3-b236-0017a43b2370.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/d7/6d7ddd0c-c5d5-11e3-a2b6-0017a43b2370/534f380caa510.image.jpg,Coach Paul Gooden,breezejmu
2.02E+13,http://www.breezejmu.org/sports/golf-shoots-to-win-tournament-in-williamsburg/article_d9ddead2-2bd4-11e3-8f67-0019bb30f31a.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/da/6da788d8-2bd3-11e3-9d05-0019bb30f31a/524cd632de1d8.image.jpg,Men's Golf Action,breezejmu
2.02E+13,https://www.breezejmu.org/multimedia/commencement-2013/collection_82d7e5f2-b6aa-11e2-984d-0019bb30f31a.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/da/6da9a2e6-b6ab-11e2-831d-0019bb30f31a/518847f901765.image.jpg,Graduation,breezejmu
2.02E+13,https://www.breezejmu.org/news/jmu-saferides-recognized-by-dmv-in-th-year-of-operation/article_67ea5e3e-7afc-11e8-b7b8-73e2efc8dced.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/de/6de1506c-7afd-11e8-90fc-7fc2941c5d16/5b3523694d638.image.jpg,SafeRides 1,breezejmu
2.02E+13,https://www.breezejmu.org/best_of_the_burg/son-carries-on-fathers-auto-shop-business-after-nfl-career/article_423eb6e8-1752-11e8-b770-c368e959c91e.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/e0/6e0525ae-1762-11e8-9e95-ab3b6afe13b3/5a8e067f784d7.image.jpg,John and Bob Wade,breezejmu
2.02E+13,https://www.breezejmu.org/culture/downtown-dining-celebrating-restaurant-month-in-the-burg/article_1d48c96c-8cc7-11eb-a514-e35148dfadf0.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/e0/6e0c9210-8cc8-11eb-b4c0-4b61bed777ed/605b7a3b475d0.image.jpg,BoBoKo,breezejmu
2.02E+13,https://www.breezejmu.org/news/isat-professor-mcgraw-focuses-on-science-s-social-impact/article_4333ddae-c5e3-11e3-bd47-0017a43b2370.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/e1/6e1903e0-c5d5-11e3-9cf1-0017a43b2370/534f380dae19d.image.jpg,Professor David McGraw,breezejmu
2.02E+13,https://www.breezejmu.org/life/jmu-alumna-works-as-media-manager-for-republic-records/article_41bfe2c6-ec1e-11e4-886f-a3cb26d4e06e.html,https://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/6/e2/6e2b88c8-ec88-11e4-9125-9f11dc852b68/553da467989c8.image.jpg,Taylor Vaughn,breezejmu
